,timestamp,location,noise_lat,noise_lon,jiami_location
69,1540828405,"[108.946878, 34.225582]",8.462968149808919,2.9462603988817277,"[117.40984614980891, 37.17184239888173]"
70,1540828408,"[108.946878, 34.225636]",-8.532940693813611,-1.4328665098419557,"[100.41393730618638, 32.792769490158044]"
71,1540828411,"[108.946883, 34.225947]",6.695383387913437,19.76413975827529,"[115.64226638791344, 53.99008675827529]"
72,1540828414,"[108.946883, 34.225947]",-25.524631757586434,-9.209730049207383,"[83.42225124241357, 25.016216950792614]"
73,1540828417,"[108.946899, 34.226725]",8.638075537208646,-5.689327405874477,"[117.58497453720865, 28.537397594125526]"
74,1540828420,"[108.946899, 34.226725]",-0.6731688107535967,24.237284432194045,"[108.27373018924641, 58.46400943219405]"
75,1540828423,"[108.946899, 34.227085]",3.9126251175456117,30.218608081885904,"[112.85952411754562, 64.4456930818859]"
76,1540828426,"[108.946899, 34.227085]",0.05519816409481433,-1.8699217004407829,"[109.00209716409482, 32.35716329955922]"
77,1540828429,"[108.946899, 34.227299]",13.779363491304208,5.369494479953342,"[122.72626249130421, 39.59679347995335]"
78,1540828432,"[108.946899, 34.227299]",-23.13729944737332,8.056772448561947,"[85.80959955262668, 42.284071448561946]"
79,1540828435,"[108.946905, 34.227535]",2.173409961346339,-0.9369915372455894,"[111.12031496134634, 33.290543462754414]"
80,1540828438,"[108.946905, 34.227535]",8.734764776171458,1.3246433741744275,"[117.68166977617146, 35.55217837417443]"
81,1540828441,"[108.946899, 34.227927]",0.3544402322151413,-5.562538086148675,"[109.30133923221514, 28.665388913851327]"
82,1540828444,"[108.946899, 34.227927]",7.91687360027307,2.9223183240067567,"[116.86377260027307, 37.15024532400676]"
83,1540828447,"[108.946888, 34.228651]",4.259520057502218,-3.81527561848517,"[113.20640805750222, 30.41337538151483]"
84,1540828450,"[108.946888, 34.228651]",3.9595632150151694,-20.15294170350511,"[112.90645121501517, 14.075709296494889]"
85,1540828453,"[108.946862, 34.229423]",16.061535671607178,-10.882807899697598,"[125.00839767160717, 23.3466151003024]"
86,1540828456,"[108.946862, 34.229423]",-9.425394731942976,-48.82331091821774,"[99.52146726805702, -14.593887918217746]"
87,1540828459,"[108.947012, 34.22952]",14.644198236014127,0.0031586814789993983,"[123.59121023601412, 34.232678681479]"
88,1540828462,"[108.947076, 34.229541]",-3.398479319523861,17.53492323782783,"[105.54859668047614, 51.76446423782782]"
89,1540828465,"[108.947076, 34.229541]",-7.061809399746091,3.3689693973184074,"[101.8852666002539, 37.59851039731841]"
90,1540828468,"[108.947178, 34.229584]",24.697588915560832,-44.71972444058152,"[133.64476691556084, -10.49014044058152]"
91,1540828471,"[108.947259, 34.22959]",-4.683356216076301,8.993172055627648,"[104.2639027839237, 43.22276205562765]"
92,1540828474,"[108.947259, 34.22959]",5.33691535929659,-11.576918118350994,"[114.2841743592966, 22.652671881649006]"
93,1540828477,"[108.947457, 34.229606]",-0.5746356478055199,-6.63575072210759,"[108.37282135219448, 27.593855277892406]"
94,1540828480,"[108.947666, 34.229606]",16.92203567952466,-4.350033859148916,"[125.86970167952467, 29.87957214085108]"
95,1540828483,"[108.947666, 34.229606]",-21.228995774249306,7.4335141276314936,"[87.71867022575069, 41.66312012763149]"
96,1540828486,"[108.948401, 34.229606]",-6.341634841412004,0.9708223467776639,"[102.606766158588, 35.20042834677766]"
97,1540828489,"[108.948584, 34.229627]",0.16497878135613095,5.1390704636237015,"[109.11356278135612, 39.368697463623704]"
98,1540828492,"[108.948584, 34.229627]",-11.558871170716271,-10.633726794014315,"[97.38971282928372, 23.595900205985686]"
99,1540828495,"[108.948643, 34.229643]",-10.880045614484896,-17.914282249920454,"[98.0685973855151, 16.31536075007955]"
100,1540828498,"[108.948643, 34.229643]",0.3168417364886654,21.15624614149572,"[109.26548473648867, 55.385889141495724]"
101,1540828501,"[108.948755, 34.229676]",10.343276443060535,-9.232813368661715,"[119.29203144306054, 24.99686263133828]"
102,1540828504,"[108.948755, 34.229676]",13.998195804333326,-0.43990463065605123,"[122.94695080433333, 33.789771369343946]"
103,1540828507,"[108.948846, 34.229708]",-7.043856767027697,-1.618164473681905,"[101.90498923297231, 32.611543526318094]"
104,1540828510,"[108.949276, 34.229928]",-3.0623335248577828,-1.6630613446733373,"[105.88694247514222, 32.56686665532666]"
105,1540828513,"[108.949565, 34.23004]",-0.2759557623145915,2.724090500110548,"[108.67360923768541, 36.95413050011055]"
106,1540828516,"[108.950011, 34.23004]",8.18112498307205,-6.210633003637053,"[117.13113598307206, 28.01940699636295]"
107,1540828519,"[108.950011, 34.23004]",-20.718851851883024,0.0786736093066822,"[88.23115914811697, 34.308713609306686]"
108,1540828522,"[108.950102, 34.230089]",2.812481333154857,4.700117259068056,"[111.76258333315486, 38.93020625906806]"
109,1540828525,"[108.950102, 34.230089]",-0.42598913452444864,-13.075997115550408,"[108.52411286547556, 21.154091884449592]"
110,1540828528,"[108.953176, 34.230046]",-0.29475747894637944,-5.557672050720495,"[108.65841852105362, 28.672373949279507]"
111,1540828531,"[108.953176, 34.230046]",0.7835925165530333,-6.860080636839437,"[109.73676851655303, 27.369965363160563]"
112,1540828534,"[108.956223, 34.230046]",10.661551131220616,-1.4343611899013053,"[119.61777413122061, 32.7956848100987]"
113,1540828537,"[108.956223, 34.230046]",2.6753290169585133,1.826844349156701,"[111.63155201695851, 36.0568903491567]"
114,1540828540,"[108.95743, 34.230051]",-4.42471791601947,-11.078769401354764,"[104.53271208398053, 23.15128159864524]"
115,1540828543,"[108.95743, 34.230051]",1.7405509294819361,-2.519939900959721,"[110.69798092948194, 31.710111099040283]"
116,1540828546,"[108.95751, 34.230051]",6.917388540704291,-50.30864981617265,"[115.8748985407043, -16.078598816172644]"
117,1540828549,"[108.95751, 34.230051]",1.9890417397602345,-0.5635848604361907,"[110.94655173976024, 33.66646613956381]"
118,1540828552,"[108.96024, 34.230056]",9.124861267799165,0.03324644775959995,"[118.08510126779916, 34.2633024477596]"
119,1540828555,"[108.96024, 34.230056]",-1.3516652354924172,-9.901385265180657,"[107.60857476450758, 24.32867073481934]"
120,1540828558,"[108.960766, 34.23004]",-6.943292975305885,5.830692126589923,"[102.01747302469413, 40.060732126589926]"
121,1540828561,"[108.960766, 34.23004]",-17.732425397704727,12.953349685674958,"[91.22834060229528, 47.18338968567496]"
122,1540828564,"[108.960938, 34.230035]",-13.930207123034133,-31.920699125111042,"[95.03073087696586, 2.3093358748889585]"
123,1540828567,"[108.960938, 34.230035]",-0.7235521818584503,-6.065793173089923,"[108.23738581814155, 28.16424182691008]"
124,1540828570,"[108.961533, 34.230024]",-8.002464762654904,-30.8050040743385,"[100.9590682373451, 3.425019925661502]"
125,1540828573,"[108.961533, 34.230024]",-24.596122664383696,-7.734591406971481,"[84.3654103356163, 26.495432593028518]"
126,1540828576,"[108.962402, 34.230013]",8.91721830233929,-11.895656002843326,"[117.87962030233929, 22.334356997156675]"
127,1540828579,"[108.9648, 34.230024]",1.315669401907885,-8.373005102833627,"[110.28046940190788, 25.857018897166373]"
128,1540828582,"[108.965262, 34.230051]",15.69975230265187,10.127994737393095,"[124.66501430265187, 44.3580457373931]"
129,1540828585,"[108.965567, 34.23011]",30.473351891919947,-2.845296768804605,"[139.43891889191994, 31.3848132311954]"
130,1540828588,"[108.965707, 34.230153]",36.84324996826538,0.5467076941721564,"[145.80895696826536, 34.77686069417216]"
131,1540828591,"[108.96723, 34.230781]",-5.17881357621204,-4.859356436282339,"[103.78841642378796, 29.37142456371766]"
132,1540828594,"[108.96723, 34.230781]",7.49868659835073,-2.491036330565049,"[116.46591659835073, 31.739744669434952]"
133,1540828597,"[108.968201, 34.231199]",17.071329610081133,-14.32542429854325,"[126.03953061008113, 19.905774701456746]"
134,1540828600,"[108.968201, 34.231199]",-5.662623514163232,-5.11933437595819,"[103.30557748583676, 29.111864624041807]"
135,1540828603,"[108.969124, 34.231585]",0.7031130367626357,1.0532531941923164,"[109.67223703676262, 35.28483819419232]"
136,1540828606,"[108.969124, 34.231585]",-3.131825389540264,21.991639443542116,"[105.83729861045973, 56.22322444354212]"
137,1540828609,"[108.969607, 34.231778]",-1.0666175167373282,-10.493213546632552,"[107.90298948326267, 23.738564453367445]"
138,1540828612,"[108.969607, 34.231778]",-4.112876206390859,3.496030594724105,"[104.85673079360913, 37.7278085947241]"
139,1540828615,"[108.969977, 34.231939]",22.307942197714464,-3.2930855413245173,"[131.27791919771445, 30.93885345867548]"
140,1540828618,"[108.969977, 34.231939]",-29.449691353711444,3.408649122281167,"[79.52028564628856, 37.640588122281166]"
141,1540828621,"[108.970615, 34.232213]",-1.6251191693751907,12.534298073845207,"[107.3454958306248, 46.76651107384521]"
142,1540828624,"[108.970615, 34.232213]",-19.57086321038642,-20.295644786465562,"[89.39975178961357, 13.93656821353444]"
143,1540828627,"[108.970787, 34.232283]",0.6862017247069983,13.932880267622952,"[109.656988724707, 48.16516326762296]"
144,1540828630,"[108.970787, 34.232283]",23.78779405541693,-4.053167012129698,"[132.75858105541693, 30.179115987870304]"
145,1540828633,"[108.970964, 34.232358]",9.74884866671127,24.884970970076274,"[118.71981266671126, 59.11732897007627]"
146,1540828636,"[108.970964, 34.232358]",1.8191431182451099,-3.8742178174624047,"[110.7901071182451, 30.358140182537593]"
147,1540828639,"[108.971769, 34.232696]",-7.162441145908821,-30.121871758673077,"[101.80932785409118, 4.11082424132692]"
148,1540828642,"[108.971769, 34.232696]",4.433162146260758,-0.6920937274274621,"[113.40493114626075, 33.540602272572535]"
149,1540828645,"[108.972364, 34.232948]",-6.165484059221019,-8.481797108601269,"[102.80687994077898, 25.75115089139873]"
150,1540828648,"[108.973448, 34.233398]",-2.485593583857722,-32.984816757392885,"[106.48785441614228, 1.2485812426071163]"
151,1540828651,"[108.974622, 34.233887]",14.270337954115213,3.3058935966465803,"[123.24495995411522, 37.53978059664658]"
152,1540828654,"[108.974622, 34.233887]",-20.101550869460155,0.9798033272986397,"[88.87307113053984, 35.21369032729864]"
153,1540828657,"[108.975084, 34.23409]",0.49602634908763443,2.782436143270165,"[109.47111034908762, 37.01652614327017]"
154,1540828660,"[108.975545, 34.234289]",2.8430624648430687,11.310205742601799,"[111.81860746484307, 45.5444947426018]"
155,1540828663,"[108.975545, 34.234289]",4.875763844267111,16.072391324656895,"[113.85130884426711, 50.306680324656895]"
156,1540828666,"[108.976366, 34.234638]",2.4951510774617094,-3.0900937221433855,"[111.47151707746171, 31.14454427785661]"
157,1540828669,"[108.976779, 34.234799]",-11.56726965053016,22.742673821368975,"[97.40950934946983, 56.97747282136898]"
158,1540828672,"[108.976779, 34.234799]",8.429681314733106,1.4733768526684963,"[117.4064603147331, 35.7081758526685]"
159,1540828675,"[108.978903, 34.235721]",-31.060532738729712,-8.894502757431454,"[77.9183702612703, 25.341218242568544]"
160,1540828678,"[108.978903, 34.235721]",-32.2559940935825,2.332445015149091,"[76.7229089064175, 36.56816601514909]"
161,1540828681,"[108.980196, 34.236263]",-14.514422681512695,-1.7743549579056437,"[94.46577331848731, 32.46190804209436]"
162,1540828684,"[108.980196, 34.236263]",0.21845657286723288,-3.3881728512547675,"[109.19865257286725, 30.848090148745232]"
163,1540828687,"[108.983957, 34.23784]",0.06430328577680115,-23.48193038481586,"[109.0482602857768, 10.755909615184137]"
164,1540828690,"[108.984236, 34.23791]",-12.531147383547651,-24.032161853820654,"[96.45308861645235, 10.205748146179346]"
165,1540828693,"[108.984236, 34.23791]",-0.31529957526506286,-15.20596348811595,"[108.66893642473494, 19.03194651188405]"
166,1540828696,"[108.984375, 34.237974]",1.1740333485750987,8.994229621992284,"[110.1584083485751, 43.232203621992284]"
167,1540828699,"[108.985394, 34.23843]",-8.57774918765092,-1.7908462350399044,"[100.40764481234908, 32.44758376496009]"
168,1540828702,"[108.985394, 34.23843]",10.455643567093523,-32.14682643595434,"[119.44103756709352, 2.0916035640456627]"
169,1540828705,"[108.985475, 34.238398]",1.0914683833857661,2.843517277528474,"[110.07694338338575, 37.08191527752847]"
170,1540828708,"[108.985539, 34.238382]",-9.878451528728306,-9.593123166554264,"[99.1070874712717, 24.645258833445737]"
171,1540828711,"[108.985593, 34.238377]",-2.4833867893389376,1.5297288552450712,"[106.50220621066106, 35.76810585524507]"
172,1540828714,"[108.985705, 34.238387]",16.878346804225078,0.028640230690324398,"[125.86405180422507, 34.267027230690324]"
173,1540828717,"[108.985764, 34.238403]",4.005910320410699,-2.487602450693334,"[112.99167432041071, 31.750800549306664]"
174,1540828720,"[108.98644, 34.238672]",-5.236331661888414,-10.607077067808435,"[103.75010833811159, 23.631594932191568]"
175,1540828723,"[108.98644, 34.238672]",-0.5321196881897624,-14.499042210478573,"[108.45432031181024, 19.73962978952143]"
176,1540828726,"[108.988468, 34.239498]",-0.7857175333968742,-12.707690457218783,"[108.20275046660312, 21.531807542781216]"
177,1540828729,"[108.988366, 34.239916]",2.9765667117010084,39.41335714134692,"[111.96493271170101, 73.65327314134692]"
178,1540828732,"[108.987985, 34.240528]",31.880552773412255,-22.276169257787124,"[140.86853777341224, 11.964358742212873]"
179,1540828735,"[108.987921, 34.240689]",11.47646455579719,-0.3274799827775655,"[120.4643855557972, 33.913209017222435]"
180,1540828738,"[108.987916, 34.240812]",-19.53345508546006,10.165651196193908,"[89.45446091453994, 44.406463196193904]"
181,1540828741,"[108.987916, 34.240812]",11.575227903241505,1.7119247821176846,"[120.5631439032415, 35.95273678211768]"
182,1540828744,"[108.987937, 34.240919]",0.2374512332580102,-8.240564420906114,"[109.22538823325802, 26.000354579093884]"
183,1540828747,"[108.988098, 34.241289]",25.968487407519937,19.348052988540328,"[134.95658540751992, 53.589341988540326]"
184,1540828750,"[108.988157, 34.241472]",9.093780295598911,24.791717528909484,"[118.08193729559892, 59.03318952890949]"
185,1540828753,"[108.988178, 34.241595]",7.125931935168417,2.8939850293694294,"[116.11410993516841, 37.13558002936943]"
186,1540828756,"[108.988141, 34.241762]",-0.14823222832393163,0.70230562144476,"[108.83990877167606, 34.94406762144476]"
187,1540828759,"[108.988141, 34.241762]",5.286735665825192,-3.056237847876015,"[114.27487666582519, 31.185524152123985]"
188,1540828762,"[108.988189, 34.24196]",0.09185481911380292,0.3726449063441006,"[109.08004381911381, 34.6146049063441]"
189,1540828765,"[108.988189, 34.242679]",8.531155061503966,1.2652744527085331,"[117.51934406150397, 35.507953452708534]"
190,1540828768,"[108.988189, 34.242679]",4.369864021955276,13.145909940131062,"[113.35805302195529, 47.388588940131065]"
191,1540828771,"[108.988194, 34.243376]",-9.197246887275185,-9.733859472194125,"[99.79094711272481, 24.50951652780587]"
192,1540828774,"[108.988194, 34.243376]",12.733382182870503,-0.5251262670357594,"[121.72157618287049, 33.71824973296424]"
193,1540828777,"[108.988194, 34.244385]",-1.1679550247470563,19.127119611817808,"[107.82023897525293, 53.37150461181781]"
194,1540828780,"[108.988194, 34.244422]",-5.372454700914615,-35.46514972528333,"[103.61573929908538, -1.2207277252833322]"
195,1540828783,"[108.988178, 34.245093]",10.018900948926,-20.763157645588986,"[119.00707894892601, 13.48193535441101]"
196,1540828786,"[108.988178, 34.245093]",4.876242203672648,-2.3227013625465895,"[113.86442020367265, 31.92239163745341]"
197,1540828789,"[108.988184, 34.246171]",-9.224914775333502,-1.2813583434473608,"[99.7632692246665, 32.96481265655264]"
198,1540828792,"[108.988184, 34.246171]",-18.863764377213506,-15.882531417586264,"[90.12441962278649, 18.363639582413732]"
199,1540828795,"[108.988184, 34.247024]",14.616469972045603,-4.768315081092883,"[123.60465397204561, 29.47870891890712]"
200,1540828798,"[108.988184, 34.247024]",16.456125159689513,33.186751048018614,"[125.44430915968951, 67.43377504801862]"
201,1540828801,"[108.988184, 34.24718]",9.420591602777606,-6.363355834139433,"[118.40877560277761, 27.883824165860567]"
202,1540828804,"[108.988184, 34.24718]",-20.87286214434585,4.916443677733757,"[88.11532185565416, 39.16362367773376]"
203,1540828807,"[108.988189, 34.247974]",5.260450264676776,11.749148520663068,"[114.24863926467678, 45.99712252066307]"
204,1540828810,"[108.988125, 34.247974]",-0.5881041177951045,-3.184848462917618,"[108.4000208822049, 31.06312553708238]"
205,1540828813,"[108.98813, 34.24718]",8.778680416803333,-9.124122791158682,"[117.76681041680334, 25.123057208841317]"
206,1540828816,"[108.98813, 34.24718]",0.9701991666455492,3.0630533334309678,"[109.95832916664554, 37.310233333430965]"
207,1540828819,"[108.98813, 34.247019]",5.9135745786221285,0.463408506531354,"[114.90170457862213, 34.71042750653135]"
208,1540828822,"[108.98813, 34.247019]",-5.54205793426933,2.4160353059036033,"[103.44607206573068, 36.66305430590361]"
209,1540828825,"[108.98813, 34.246235]",-2.989020917486572,29.44884310179753,"[105.99910908251343, 63.69507810179753]"
210,1540828828,"[108.98813, 34.246235]",0.6382791612594818,21.825915877875136,"[109.62640916125947, 56.07215087787513]"
211,1540828831,"[108.98813, 34.2461]",-12.628030450165948,6.067867059821785,"[96.36009954983405, 40.313967059821785]"
